val_sensitivity,val_specificity,val_auc,val_auprc,val_threshold,test_sensitivity,test_specificity,test_auc,test_auprc,test_threshold
0.8802588996763754,0.8366276018891027,0.9157615612627152,0.6271045664244003,0.45490474,0.8724409448818897,0.8449578355586789,0.9166914977598988,0.64781326695786,0.45355487
