val_sensitivity,val_specificity,val_auc,val_auprc,val_threshold,test_sensitivity,test_specificity,test_auc,test_auprc,test_threshold
0.8502865329512894,0.8698224852071006,0.9270021807870332,0.928761393380488,0.9284034,0.8613718411552347,0.8657865786578658,0.9327129162976466,0.9329986792474376,0.9051474
