val_sensitivity,val_specificity,val_auc,val_auprc,val_threshold,test_sensitivity,test_specificity,test_auc,test_auprc,test_threshold
0.8781014023732471,0.8382018541192934,0.9225470921808364,0.6450768149763487,0.44539398,0.8692913385826772,0.8504040758959944,0.9237062700700711,0.6760838613965018,0.48600665
