val_sensitivity,val_specificity,val_auc,val_auprc,val_threshold,test_sensitivity,test_specificity,test_auc,test_auprc,test_threshold
0.7585959885386819,0.8084319526627219,0.8557673763584883,0.8670956516556487,0.5601015,0.7790613718411552,0.801980198019802,0.8613527778770658,0.866163322757247,0.5692912
