val_sensitivity,val_specificity,val_auc,val_auprc,val_threshold,test_sensitivity,test_specificity,test_auc,test_auprc,test_threshold
0.8610315186246418,0.8883136094674556,0.9339138345399364,0.9400746036539424,0.6837988,0.8707581227436824,0.8778877887788779,0.9385368801621438,0.9424552460320104,0.64224327
