val_sensitivity,val_specificity,val_auc,val_auprc,val_threshold,test_sensitivity,test_specificity,test_auc,test_auprc,test_threshold
0.86875,0.8345045678144765,0.9038189564300771,0.4550365909256716,0.4716222,0.8976897689768977,0.8479327259985985,0.9251406745439785,0.3772095818683776,0.54950523
