val_sensitivity,val_specificity,val_auc,val_auprc,val_threshold,test_sensitivity,test_specificity,test_auc,test_auprc,test_threshold
0.81875,0.8812368236120871,0.9168877371749824,0.4987822955440507,0.6019099,0.8811881188118812,0.8614225648213034,0.9296624389138282,0.45489714513401935,0.53473336
