val_sensitivity,val_specificity,val_auc,val_auprc,val_threshold,test_sensitivity,test_specificity,test_auc,test_auprc,test_threshold
0.8727076591154261,0.818086408955746,0.9067358862145658,0.6247936822716236,0.29597035,0.8671916010498688,0.8372276879831342,0.9104321716900637,0.6372627997267883,0.36210182
